,genre,mfcc_mean_1,mfcc_mean_2,mfcc_mean_3,mfcc_mean_4,mfcc_mean_5,mfcc_mean_6,mfcc_mean_7,mfcc_mean_8,mfcc_mean_9,mfcc_mean_10,mfcc_mean_11,mfcc_mean_12,mfcc_mean_13,mfcc_mean_14,mfcc_mean_15,mfcc_mean_16,mfcc_mean_17,mfcc_mean_18,mfcc_mean_19,mfcc_mean_20,mfcc_mean_21,mfcc_mean_22,mfcc_mean_23,mfcc_mean_24,mfcc_mean_25,mfcc_mean_26,mfcc_mean_27,mfcc_mean_28,mfcc_mean_29,mfcc_mean_30,mfcc_mean_31,mfcc_mean_32,mfcc_mean_33,mfcc_mean_34,mfcc_mean_35,mfcc_mean_36,mfcc_mean_37,mfcc_mean_38,mfcc_mean_39,mfcc_mean_40,mfcc_var_1,mfcc_var_2,mfcc_var_3,mfcc_var_4,mfcc_var_5,mfcc_var_6,mfcc_var_7,mfcc_var_8,mfcc_var_9,mfcc_var_10,mfcc_var_11,mfcc_var_12,mfcc_var_13,mfcc_var_14,mfcc_var_15,mfcc_var_16,mfcc_var_17,mfcc_var_18,mfcc_var_19,mfcc_var_20,mfcc_var_21,mfcc_var_22,mfcc_var_23,mfcc_var_24,mfcc_var_25,mfcc_var_26,mfcc_var_27,mfcc_var_28,mfcc_var_29,mfcc_var_30,mfcc_var_31,mfcc_var_32,mfcc_var_33,mfcc_var_34,mfcc_var_35,mfcc_var_36,mfcc_var_37,mfcc_var_38,mfcc_var_39,mfcc_var_40
27,blues,-228.20984,130.32317,-23.311424,70.20095,1.1310548,7.584427,0.9005108,1.9828155,-6.1644154,-9.382748,-2.56378,-4.5257525,-0.2604644,0.17552163,-1.522912,1.466407,-6.979135,-8.328394,4.2368064,0.98863894,2.6297536,1.564488,0.11981872,-2.6892385,-2.3507226,-0.30127722,-1.4663256,-0.25843757,-0.14734519,-3.940244,-3.1054406,-4.2642927,-6.720831,-5.1720533,-7.489422,-6.5608854,-5.5054173,-4.5530868,-3.5563025,2.6742883,2813.78,689.4209,927.2701,397.6454,181.74109,154.08311,100.34201,88.28392,61.857975,86.06395,107.833115,58.99545,67.79429,57.042767,79.44808,80.517586,65.05795,91.87449,119.66018,132.0011,182.63799,131.35898,146.08754,174.58136,153.78763,106.34452,78.60495,144.91963,115.501236,106.077034,143.59084,95.87368,104.10576,86.627075,96.637184,66.20229,49.863,86.82478,104.05151,96.541725
28,blues,-248.98882,139.05774,-16.27087,57.13715,20.188509,10.186957,4.5429106,0.3310719,-7.8745785,-3.4545717,-2.6574361,-2.8329575,-0.90465856,-2.4093254,2.5699363,-5.8520565,-12.404832,-7.3133807,-0.9378719,-2.6867251,-3.0036669,-2.4216294,-0.8222048,1.1910577,0.7344841,-0.57535195,-3.1793349,-2.4051158,2.0995448,4.7656183,7.230379,5.94406,0.5437704,-4.5021176,-6.732067,-3.299359,-0.21187915,-0.7819267,-4.743557,-4.4192815,4960.168,397.97247,1165.7607,329.1937,158.22342,133.22313,126.33146,118.26378,69.82374,68.51031,79.47989,66.65289,95.408035,55.038513,62.241905,46.437405,55.87028,37.512794,48.65181,86.66318,84.263176,93.02433,91.87786,95.95724,113.236404,128.10365,83.353645,70.20293,97.05792,160.64737,218.65965,137.31908,85.692116,85.23579,82.63127,59.442135,68.58541,51.801884,74.892555,84.8871
29,blues,-233.72897,101.19028,17.647951,23.734175,2.082544,25.9364,-16.956388,15.084955,-22.273956,4.381612,-23.201658,-6.0505805,-5.0679283,1.0592706,-5.7868657,-8.313065,-11.38215,-6.7243814,-10.0169525,-14.028805,-13.949058,-12.28715,-15.633726,-17.245676,-7.6343775,-11.212245,-7.3376966,-12.709825,-6.6017103,-7.423319,-6.497982,-3.3882911,-1.7051291,-6.9412317,-3.5822363,-3.744266,-6.607316,-0.3594675,-1.0142546,-4.344858,3685.9973,885.16626,375.19736,219.077,227.48592,135.567,339.19635,113.550705,98.33264,122.683044,167.37349,81.708855,80.8433,99.96531,88.853806,84.22728,98.36215,96.60228,73.97155,77.853615,96.027695,75.13572,83.20962,83.13444,94.2169,128.3868,154.83066,174.66263,127.100845,107.76366,156.35826,214.93784,180.65091,145.53452,144.67194,137.52672,134.04736,97.03863,121.21881,110.16556
30,blues,-206.93233,117.80414,23.241365,28.308992,-1.1260132,18.867393,-21.973022,17.844067,-25.595348,2.1395233,-17.782476,-8.011028,-17.610441,-8.119411,-8.629656,-15.530965,-15.322778,-9.662423,-10.0919695,-17.832165,-6.5322485,-6.57585,-12.746852,-12.201312,-8.9896965,-12.402232,-5.775627,-11.5358515,-6.611138,-7.091995,-11.969863,-12.416803,-10.964233,-10.986853,-8.7027025,-3.1680043,-3.4803743,-4.7286434,-0.5413454,1.4676636,2025.0728,763.5176,281.1403,261.2949,194.8025,160.91714,212.44698,137.30339,200.11937,103.07034,73.11466,60.389973,72.830696,85.99083,115.688644,85.75175,78.077255,97.191475,55.309418,90.98461,90.44835,133.96866,141.38004,118.12541,122.08469,111.38895,174.70541,145.68617,123.225914,134.65219,144.34686,116.58493,55.587635,88.96008,118.86566,116.16715,112.28367,73.66634,126.07872,154.20769
31,blues,-221.87302,110.8554,18.636082,30.922962,3.2964358,22.585636,-20.40369,12.121833,-26.332514,-4.367301,-26.395552,-13.047178,-12.667627,-1.8228295,-7.255052,-6.657476,-14.686026,-11.712328,-11.020866,-13.38948,-15.688604,-15.295576,-13.746363,-16.167002,-5.245365,-11.316533,-9.463653,-14.043401,-6.3267856,-2.2048538,1.1523641,0.34069192,-4.7450657,-4.6580153,-2.2135577,-5.030269,-7.110278,-2.420319,-5.5894,-9.189037,2512.0298,586.3889,190.44043,180.49846,221.32793,100.604965,318.4722,114.503334,109.00269,102.2271,128.8599,107.4727,146.42516,95.050285,110.84827,108.96002,103.15434,115.847015,118.50701,98.5409,107.68824,110.15909,100.85598,110.24547,99.53864,70.355064,97.298134,148.78996,160.78897,128.3267,159.71437,195.7111,169.01135,110.95681,143.81651,181.00397,139.99818,128.02194,100.76355,73.31812
32,blues,-288.7327,105.90115,18.776207,23.682646,5.682041,25.54894,-13.463247,12.437669,-11.96367,1.5746146,-15.640525,-6.632071,-11.693039,-2.926763,-7.375716,-15.69388,-10.976883,-10.892728,-18.505384,-19.104548,-8.738504,-10.333421,-14.998673,-17.337934,-11.286087,-6.723762,-3.687154,-5.666548,-4.6029224,-8.290404,-6.5921283,-9.4573345,-9.7368145,-10.604955,-8.316306,-3.0675879,0.79840195,-1.6843294,-3.3653228,-3.9760308,5319.0356,829.6179,433.78073,342.53235,381.52658,164.24428,228.21718,125.63249,196.29906,132.29857,126.26146,81.745636,102.44064,105.24514,82.077576,54.50831,61.209698,44.982956,55.872993,75.34568,59.863667,50.650146,69.21882,79.45072,76.21893,110.473755,124.55447,136.57367,128.95746,248.34552,232.69089,136.04192,72.686516,88.135185,104.4965,125.070404,101.76172,113.812546,141.6439,153.07079
33,blues,-238.96988,108.68233,34.158817,30.20716,-0.49822143,27.279755,-21.37793,14.166391,-24.509224,-1.8904003,-28.051817,-11.25711,-16.457558,-7.6354303,-12.788069,-15.356443,-13.739163,-7.4004865,-10.083454,-13.290667,-8.915051,-11.1632185,-14.159268,-15.470993,-8.656145,-8.817093,-1.4028391,-9.850776,-6.2584867,-8.975223,-8.7732,-8.086417,-6.114739,-7.817044,-7.5446596,-8.01763,-5.897451,-1.0585686,2.224824,3.7218995,3230.6921,821.1811,279.21472,302.70737,237.4868,140.72952,286.72372,139.31052,117.44081,179.17099,127.13948,87.63016,90.87678,78.98731,63.451374,81.95189,141.08138,68.75155,70.441414,87.91442,75.5721,77.663246,60.34229,59.724865,78.058334,131.62544,128.0494,140.33406,111.70439,153.81793,205.65115,200.62393,199.79086,150.54626,172.23175,150.98203,90.27879,85.902466,108.75973,150.76111
34,blues,-217.18364,105.78522,15.602849,25.248842,-1.4500506,30.19327,-17.716623,17.319042,-27.213606,4.338282,-20.0573,-10.700285,-14.228785,-5.1557755,-3.4822617,-6.1949677,-15.323164,-6.8316145,-9.825101,-13.942627,-13.694591,-15.135343,-11.592969,-13.282487,-4.788962,-6.9643188,-5.5628605,-13.95813,-11.704697,-6.4005704,-6.0006156,-5.2064133,-3.7519562,-6.6200914,-2.2940338,-3.02492,-6.7121067,-3.8012352,-0.49343503,-4.5835834,3599.9531,533.9498,358.40976,219.32413,215.97491,117.47158,223.58754,126.524956,112.21848,177.22545,115.21863,70.82691,105.00273,83.000084,101.27907,66.541916,116.03489,93.672966,90.79377,92.79743,99.37805,74.320465,102.679985,138.00961,152.20738,131.46645,168.18036,140.42107,105.77874,110.438866,148.23573,142.06325,174.76299,163.85927,143.13017,140.83948,97.68425,91.86983,122.1162,134.49066
35,blues,-171.79478,120.28173,15.331752,21.094315,-5.395446,24.185547,-24.130846,18.545135,-22.342926,1.3107405,-20.765268,-4.9916906,-17.108128,-7.8740764,-15.293677,-9.3495865,-8.917149,-8.521505,-14.332619,-19.928352,-14.489272,-4.432967,-6.340665,-13.9745655,-15.092772,-18.510973,-9.768491,-7.2304516,0.020662736,4.3913465,-0.7295413,-7.596136,-6.391265,-6.6344085,-7.5399523,-7.345588,-5.2601433,-6.482054,-6.33427,-8.995858,1940.7294,693.22235,269.14954,146.52971,175.62318,119.225395,145.58356,100.659134,139.44583,115.74168,68.06179,81.389626,86.59743,63.096024,43.64216,49.472374,42.933598,57.17301,57.08482,48.656536,43.15739,58.54251,125.38773,117.88142,113.04522,112.3909,123.303,108.22634,103.49942,164.88329,160.07484,158.38974,137.53355,113.78725,111.05054,115.37815,45.294308,89.73036,94.35434,108.32947
36,blues,-200.18538,116.348595,17.990738,25.287697,0.28717092,24.193773,-22.253931,11.182934,-26.854319,-7.637254,-24.876745,-12.010829,-17.024942,-8.125703,-11.95662,-12.614474,-14.187262,-8.2080765,-15.015217,-10.310198,-10.416925,-12.85625,-11.82706,-17.593256,-9.03373,-8.072909,-0.29875213,-6.7345223,-3.2474456,-4.5177336,-3.5131998,-7.0742235,-2.2556188,-8.151273,-11.330888,-6.8585954,-6.482192,-0.15428352,6.32857,2.9907181,2875.0405,484.66434,199.02489,291.50247,179.40807,99.91042,306.8604,95.034065,97.11792,110.53862,123.126884,98.73029,77.726685,84.42433,79.74183,95.7183,94.29265,89.58156,65.70998,94.443375,95.578026,88.442535,101.44567,116.35718,151.73738,172.12872,155.68738,157.25171,159.08163,233.3611,225.71123,156.53876,159.4891,151.36142,129.3567,81.54677,54.34427,100.866615,137.53442,162.4361
37,blues,-328.56018,102.709816,19.872597,26.714405,7.1520658,22.708387,-6.9570885,12.789707,-10.729283,-0.4425992,-12.386709,-8.909131,-9.215009,-9.087684,-8.995918,-7.6505113,-7.210644,-9.389375,-4.4802656,-3.6713595,-1.0500295,-2.5922725,-11.533639,-19.03621,-13.710567,-4.6349545,-0.20687434,-7.197426,-8.904481,-11.24285,-7.8009944,-2.966344,-6.14186,-11.273276,-11.240985,-8.96103,-8.092617,-3.8286858,7.529799,10.96368,7473.8706,631.448,703.41345,170.74292,252.62079,248.45517,208.76605,154.86095,158.39136,83.60074,110.197044,110.96426,126.906494,133.78244,188.49075,194.09161,158.5036,176.89983,142.5322,175.98387,188.49652,153.8576,201.00494,126.047165,108.91138,133.21535,151.22371,102.856316,175.92686,130.1415,131.7575,121.81651,130.69818,136.99136,79.02638,45.062073,52.42501,90.30386,169.36142,215.29121
38,blues,-192.69032,111.157486,21.351843,26.396648,-0.6495013,23.487047,-25.476696,16.92198,-16.971931,5.785404,-25.736197,-5.0530734,-17.632252,-7.9180593,-15.15891,-12.352483,-17.237362,-7.785286,-13.0390215,-17.936373,-8.50349,-4.932542,-11.499352,-10.165698,-8.138459,-17.354864,-5.1305103,-9.575147,1.0095495,5.3740363,3.4093542,-2.8604193,-3.4028218,-6.1944675,-3.8078773,-4.6147337,-5.036284,-6.7675576,-6.642987,-10.254915,3217.0422,760.53217,298.48038,250.29945,190.40549,170.42644,120.31707,142.0317,190.60272,97.44775,85.9731,73.31195,81.10129,57.716194,95.64357,66.22425,71.723854,67.17202,75.83923,59.201927,49.18537,70.96685,102.71156,108.961586,59.54302,108.7463,81.9822,96.473015,101.19852,124.686325,136.46835,121.779724,164.25595,142.5221,117.39367,125.44185,162.02225,126.304924,100.22878,77.65996
39,blues,-301.70804,111.53328,21.896053,16.15057,8.19879,22.081917,-8.601798,1.4827528,-17.077759,-8.343712,-17.010778,-10.576027,-15.687029,-12.606835,-12.262773,-14.563126,-10.112008,-5.7920384,-7.775544,-7.1875286,-6.5276713,-6.2256765,-12.392904,-16.330412,-11.472734,-12.738586,-3.4837852,-6.53221,-7.4564347,-7.576477,-8.2145405,-9.293279,-4.620134,-7.6602817,-11.390906,-7.406171,-8.525244,0.10680581,6.2724376,3.9126132,5065.21,593.24805,301.5973,242.01083,283.87656,138.29482,280.92075,120.92413,113.16592,113.457,106.47661,89.17511,78.27084,82.56499,91.052055,145.14175,142.63908,78.77299,88.69115,137.39499,111.35863,68.54632,52.66818,56.043884,71.56163,108.187935,98.460175,90.29416,81.40777,187.79568,277.32095,240.59465,233.19374,114.193085,77.506,101.22146,54.900303,108.582146,135.49959,149.41995
40,blues,-110.285034,90.71587,-2.5352986,74.0649,-11.763082,39.210945,-13.17131,20.544197,-17.162983,12.81397,-21.437147,5.957196,-8.026906,4.240609,-16.484732,6.549282,-5.6958103,-3.63849,-4.8583665,1.8528221,-5.4905133,-4.6858053,-0.9748981,1.8306034,2.8904068,0.6026427,-2.7087307,-2.999348,-2.9526608,-4.846997,-0.7741973,-2.2701898,0.8963269,1.6736242,0.50677985,-1.891847,3.0022397,-2.1727731,-2.8511834,-5.2350655,1286.2251,229.9067,227.45613,114.22637,113.54915,66.07152,86.33678,50.4479,47.059048,93.544205,41.11273,49.044147,47.139214,46.19584,33.894886,35.43225,39.568996,36.25036,48.23588,46.0096,58.36735,47.854458,83.090324,68.969185,53.786434,101.45476,82.6394,55.003796,58.05449,46.28303,47.42722,53.72301,47.871082,57.299007,40.36727,40.83455,51.57949,43.261402,35.211414,44.197926
41,blues,-107.203255,88.4929,-4.1719,55.477848,-8.0177145,38.413597,-6.4136605,28.57575,-19.81994,13.2446995,-19.248566,12.076122,-4.582267,3.78424,-16.988953,11.621647,-7.3614445,-3.6652527,-7.1768236,1.9731815,-1.8434201,-0.7352211,3.1615314,4.29234,-1.195694,-3.9111903,-10.618957,-3.9262722,-2.185116,-0.3870937,-0.75867975,-5.4216433,-1.6411012,0.9019108,1.4729373,-3.9549694,0.5706857,-1.9387332,-2.054595,-5.0004163,1418.7047,379.47546,324.23413,129.48515,106.98342,70.49761,89.53754,85.686775,54.799854,124.80087,68.764465,52.37292,56.79173,47.425602,40.59251,39.32478,43.514935,64.75104,56.32909,46.39197,48.500725,79.60919,113.12365,80.953255,54.268627,78.36325,77.11968,34.446156,51.30892,40.67446,43.795322,50.65411,42.296947,56.509094,40.371803,32.289345,36.839504,37.722332,35.681614,33.11538
42,blues,-159.5804,69.806015,-4.402107,76.845116,3.914898,45.175888,-4.860274,32.20158,-9.805074,7.809358,-21.826738,9.69575,-2.5847607,3.3108444,-14.973026,10.230252,-4.087701,-5.848176,-2.474032,6.6542916,3.7019038,-10.249194,-6.6819367,-5.4454894,-2.369251,-1.8140037,-1.6112292,-1.6633469,-6.12274,-4.0859275,3.0010858,-7.9225335,-6.0863194,-2.70766,-2.3298,-5.5765667,4.6983795,-0.082503624,-3.123962,-1.3034079,2438.8425,240.75044,515.1101,111.44869,118.83888,40.971184,58.18029,45.05411,68.408325,66.92712,72.33282,40.801743,79.561035,78.955055,67.092514,81.903145,67.329796,95.971954,164.174,109.11347,98.141716,114.84338,77.07538,69.51082,69.316,53.248936,94.56341,115.24638,100.627686,117.75974,104.25538,114.85391,89.514305,69.89416,55.9366,42.514324,45.185516,86.34429,81.05194,98.78352
43,blues,-109.140686,100.61966,-8.666454,47.35473,-6.568465,39.617756,-8.521924,29.572609,-16.594837,13.170881,-24.213415,6.5830193,-8.652447,4.9302616,-15.440971,1.5342578,-6.7545257,1.41519,-3.9717412,3.2871606,0.027509838,-0.28059065,-1.1346576,-2.142058,-2.795633,-1.375436,-6.018461,-2.6218426,1.7071072,-2.3855734,-0.7855011,1.5346123,-1.5727082,-4.3335276,-0.5034117,-1.9408447,0.20051928,-1.9683926,-0.7451023,-1.7745262,2209.1052,230.52611,385.3847,83.08291,89.71743,92.3731,90.83311,40.924583,58.66998,113.541695,41.097633,63.028427,43.51108,39.02321,38.60438,38.477776,45.02885,75.8514,40.486656,68.110146,64.28818,58.50926,68.44468,59.00979,65.98267,34.14506,34.690376,47.676117,40.1739,27.059317,29.45105,45.52206,42.80392,26.191366,28.844551,25.189228,18.213669,29.059935,29.882793,32.90022
44,blues,-109.53125,86.928795,-8.606025,64.480484,-6.3028746,43.645935,-8.295384,28.543198,-14.0814905,8.137966,-21.484118,11.087111,-5.095303,3.980109,-12.861199,12.336351,0.01729608,-0.74249303,-5.1344833,3.2994602,-0.5428811,-6.321917,-2.908521,-0.7877582,-3.9452233,-3.0822592,-6.94263,-4.2083735,-5.23911,-0.65082175,3.2479835,-4.440082,-2.2394848,0.31693196,-1.2132367,-5.2265816,3.1949692,-1.5842514,-3.5638866,-5.2603116,825.78674,227.79308,278.6758,82.361404,55.093422,38.814426,51.62467,54.884117,77.61288,85.42998,69.569046,94.99685,91.418175,68.813225,52.78265,61.292187,73.2527,56.273926,95.952225,92.61926,79.07319,71.64929,60.595974,37.429405,41.753418,45.141075,47.735794,34.30941,41.13687,60.46575,76.108894,81.84859,51.500763,41.740326,26.905294,25.720297,34.220806,41.819733,41.277485,41.451603
45,blues,-163.24342,89.78384,12.974768,80.69835,3.663785,39.734093,-5.409266,26.490929,-13.169032,2.7055442,-20.547697,6.011405,-2.906491,-0.43132123,-17.537825,4.16445,-5.9858317,-7.8653197,-8.567486,1.8536395,-1.1193117,-7.0204196,-3.7936182,-6.2637053,-2.58008,-5.9186983,-6.963161,-5.9157248,-2.9906425,-5.0551424,3.2448483,-3.775793,-6.751654,-1.6798139,-1.5103493,-4.264434,0.124400884,-2.8115277,-3.2844474,-7.279067,669.9909,207.5522,134.92914,43.353317,32.880096,38.96316,44.017635,31.626709,37.974056,35.892227,38.927917,37.744682,50.2276,31.980034,38.903324,32.078102,36.06116,31.954786,31.808247,42.822422,37.473747,42.517418,61.44343,37.0641,29.62901,30.976007,31.777027,29.38242,29.798794,31.124016,39.23749,34.062958,42.952793,32.10873,21.593267,24.553907,32.102066,28.805899,36.459595,43.8903
46,blues,-182.60481,90.67421,14.124648,67.552986,2.6751463,38.430412,-8.419176,24.123713,-13.794528,4.8405757,-16.67912,5.8271174,-5.1463914,0.19292594,-14.491466,6.862848,-4.4426827,-2.9876113,-4.8196287,5.403775,-1.1536608,-4.647284,-4.4032965,-1.5572807,-0.09769026,-0.7154416,-3.3997147,-3.9978857,-4.204981,-5.097391,3.0848916,-2.8991585,-2.2627962,0.24344943,-0.31889778,-1.2824659,2.526778,-0.5166916,-1.7804112,-2.69299,2273.023,451.29395,267.22107,173.46623,117.65267,65.76744,147.03831,72.18446,59.881924,58.736797,44.43275,42.44453,49.54147,35.917686,40.213093,30.48404,40.142258,26.153622,35.666,47.042995,29.869247,24.336853,34.34649,30.05024,35.59917,33.862244,25.887604,22.02352,24.61253,35.119694,39.05686,55.7663,63.46106,53.81053,30.138582,45.09983,58.055454,69.63453,68.11744,45.540653
47,blues,-149.96422,93.663895,6.347333,71.49793,-8.129108,36.19368,-9.783754,17.647097,-21.112295,-0.13059253,-22.204636,5.426575,-7.464398,-4.3298597,-12.407085,9.623547,-5.024197,-3.7060933,2.3371365,4.1607966,2.0204585,-6.773987,1.9676379,1.9957988,-2.0871778,-0.91580105,-4.963129,-5.8848257,-7.4495974,-6.8541446,-0.80661666,-1.5291183,2.9393754,-3.5821483,-1.695925,-3.3744023,1.1251212,-2.2160118,-4.4162035,-5.313712,1104.7489,194.89076,172.53929,97.62369,96.843216,39.40081,51.195145,66.05271,55.397575,64.453476,40.758312,35.140984,42.076725,40.632484,31.270178,46.446026,38.21109,45.848766,53.570126,43.54496,42.741455,56.908836,60.323254,45.800022,49.632355,49.987797,42.94971,30.918503,45.714943,40.232616,33.0677,34.92915,38.46179,29.95639,23.550293,23.136354,36.44957,33.54798,23.354752,23.246931
48,blues,-106.39663,102.66919,-20.160875,59.366917,-9.960423,33.70237,-14.18707,23.524565,-13.328021,16.00551,-18.926495,7.8249483,-7.797836,4.040653,-11.352145,2.0696394,-5.7369723,0.4691814,-1.9118739,-3.134413,-7.8752975,-2.8274465,3.5163977,0.8955295,1.4472141,-3.4338045,-8.370854,-4.699224,0.6112501,-0.92923063,-1.6842744,-4.906317,-1.7279164,-4.256902,0.9957912,-2.1357417,2.1184096,-2.3407238,-1.8910525,-5.883964,1516.7444,267.7005,370.71356,123.92099,130.07983,59.594765,117.78864,93.71705,62.01877,79.06768,61.93205,68.96399,50.624645,53.882565,37.236,46.954056,32.207054,65.75539,65.25658,46.584003,45.012497,54.07894,89.48374,65.57248,70.11627,82.18862,49.112534,38.097485,60.996803,46.169174,46.676186,47.43424,44.835922,48.568886,39.54352,38.409363,49.11919,37.454075,32.569653,25.41149
49,blues,-255.96312,110.83974,21.46607,67.558914,4.2955728,43.095005,-4.5027637,10.435257,-8.718684,1.6503065,-20.581207,-2.4358413,-7.146028,-11.169807,-12.609449,2.7359972,-8.942252,-7.9447255,-2.3537965,-0.71453446,1.5596076,-5.930882,0.43965563,-0.6944105,0.20181197,1.315731,-3.9469545,-4.884135,-0.6206832,-1.1773525,-1.0788715,-5.3106294,-0.5921562,-4.212368,-6.220847,-4.953977,-1.272437,-2.6642005,-4.9474216,-2.967628,3162.6323,667.7594,351.6857,204.99408,197.39034,83.037125,74.33721,75.69823,102.5398,80.245735,69.36396,60.116077,66.004974,59.454624,42.89654,50.8929,59.62651,59.154606,70.3278,82.61937,65.42171,83.06501,59.46886,57.38745,74.322624,75.51079,64.7831,46.426353,39.735374,74.93831,48.444218,52.156734,39.974377,42.71506,28.18257,35.568535,44.371433,48.818436,63.57507,71.289276
50,blues,-83.02948,107.10442,-25.338032,57.1057,0.07983578,34.69768,-11.060306,20.54429,-11.203026,14.825527,-10.235623,12.548191,-9.764642,2.5628443,-6.2880325,3.0061865,-8.714562,-0.33176577,-2.9872,0.7050281,-0.72833914,6.8965554,2.3243625,-1.4888389,-1.0382704,-3.9928913,2.0545237,0.8933286,-0.32348555,-1.870337,0.21397203,-3.1689007,-1.3920581,-2.5743985,2.764515,-0.9419776,-0.29842848,-6.6922097,-1.9204286,-0.4347697,2507.6577,315.97165,340.72153,204.45326,138.05843,73.129486,101.87094,52.264706,61.223705,59.41549,43.789463,50.428417,45.16902,45.140182,46.704365,33.8147,38.76483,56.96435,42.399002,55.6446,58.766125,53.39517,56.10276,66.114006,60.73869,40.95544,46.474087,44.184593,48.03655,39.6184,29.02085,41.567066,34.28997,34.69307,35.170746,32.65721,34.57346,35.80797,31.342142,37.82877
51,blues,-55.631004,114.9514,-37.04922,64.900314,-7.1699824,15.256333,-16.24762,18.646315,-9.762152,21.460814,-5.662462,12.79181,-16.540878,3.7969823,-7.9076304,8.472277,-4.0752034,3.2032905,-5.1877713,-1.2790166,0.47259328,3.4297645,-1.1249185,0.2942577,-0.33405313,-4.640329,1.4704789,-1.7529219,-3.1423008,-1.4839517,-2.5131414,-5.931012,1.7752321,-2.178501,2.8713078,-3.397337,-2.2930582,-5.088395,-2.6496491,-3.7363613,1013.77313,318.2905,205.41469,68.838974,93.57416,114.96858,97.79859,77.883606,68.49206,73.34603,72.03129,99.288,55.811733,54.153934,57.91463,56.29077,47.117863,50.154823,54.7304,57.963596,71.08562,54.04697,37.480175,44.369102,38.177307,41.928867,28.43673,31.946606,31.102457,37.94452,44.492603,50.83892,40.23839,31.47469,35.749813,32.594215,29.819548,37.666878,47.443905,37.67612
52,blues,-225.26271,117.62647,-14.538812,64.79437,12.911809,19.036669,10.670199,9.886924,-2.3937402,11.683764,1.5412837,3.0635996,-7.6256146,-8.957072,-4.3462014,-0.064659216,-2.5570843,-3.443867,-3.8725178,1.3121448,3.709973,-3.57398,-4.8368335,-1.1336876,-1.5348712,-0.46909234,9.413,3.2189057,-3.421943,-3.1306112,-5.944589,-5.984574,-3.3430808,-2.3584068,3.326002,3.2963998,-1.3604913,-2.814214,-3.4620597,-3.4659722,7864.959,671.642,815.5821,174.35587,315.0233,251.42827,197.08919,112.78763,101.74814,65.722885,62.230835,59.590923,54.649868,87.28938,51.264557,48.137012,46.642452,91.42138,94.49835,82.40362,121.90086,104.98523,46.78454,54.56246,77.19373,87.76326,101.70807,57.581497,80.25875,82.61032,61.90051,47.82255,45.42228,90.06076,65.65443,51.031456,38.720608,26.862427,58.87024,59.7101
53,blues,-76.74658,105.751114,-43.19778,60.959892,-8.785327,21.246374,-12.868538,18.610828,-11.409451,14.548588,-6.0564647,12.733198,-9.375089,1.3552765,-3.620528,7.000211,-4.0652156,-0.27187523,-3.706461,-0.49440092,0.16905747,0.66249174,0.3641423,4.2509885,3.9772143,1.1675122,6.210017,-0.7292626,-1.4036679,0.92120904,-2.9466977,-6.231897,-0.27023852,-0.035114888,3.704524,0.17802216,-2.3045945,-2.4148664,0.52803016,-2.4457757,2904.6755,432.7131,390.6787,407.48145,203.74474,121.033356,165.5035,148.79478,57.129345,78.48998,68.89861,64.49301,54.816513,64.21386,57.08923,44.64562,60.540035,52.581707,54.530518,56.806168,72.62546,53.861023,69.00854,77.59335,72.31531,80.262405,65.801765,75.283676,57.566505,46.319645,41.553867,50.65676,56.175163,46.465607,33.956306,32.583195,30.29483,32.714264,31.624235,40.59052
54,blues,-57.94168,109.006584,-36.21867,64.044914,1.4201587,26.318415,-17.48489,20.425648,-9.55073,18.168362,-6.0649824,13.874468,-11.295739,4.668036,-6.4108753,3.2184365,-8.080515,-1.7162857,-5.4286156,-2.579791,-2.222896,3.0980017,0.47874156,2.4315457,0.7903427,-1.728191,1.6831211,-3.6242387,-4.759863,-3.9625425,-2.2139623,-4.5686216,0.38034117,-1.4830116,1.997503,-0.8188874,-0.43624777,-2.5742822,-0.7474337,-2.6624322,1749.596,452.26117,304.0944,150.55829,179.70105,87.41293,150.62215,60.34726,58.454647,63.42252,61.46452,63.644516,42.675922,59.14605,37.881557,42.362984,33.424427,43.28154,35.172874,38.410805,57.994102,59.855824,70.751495,46.964718,54.169712,57.74577,50.199547,41.26549,36.606,33.83011,36.667355,37.23715,34.45569,27.251232,34.127243,28.480888,25.987535,22.62607,26.36738,28.228834
